company_id,year,cfo_sign,cfi_sign,cff_sign,pattern_label
NAUKRI,Mar 2024,-,-,-,Pre-Revenue
NESTLEIND,Dec 2013,-,-,-,Pre-Revenue
NESTLEIND,Dec 2014,-,-,-,Pre-Revenue
NESTLEIND,Dec 2015,-,-,-,Pre-Revenue
NESTLEIND,Dec 2016,-,-,-,Pre-Revenue
NESTLEIND,Dec 2017,-,-,-,Pre-Revenue
NESTLEIND,Dec 2018,-,-,-,Pre-Revenue
NESTLEIND,Dec 2019,-,-,-,Pre-Revenue
NESTLEIND,Dec 2020,-,-,-,Pre-Revenue
NESTLEIND,Dec 2021,-,-,-,Pre-Revenue
NESTLEIND,Dec 2022,-,-,-,Pre-Revenue
NESTLEIND,Dec 2023,-,-,-,Pre-Revenue
NESTLEIND,Mar 2024,-,-,-,Pre-Revenue
NHPC,Mar 2013,-,-,-,Pre-Revenue
NHPC,Mar 2014,-,-,-,Pre-Revenue
NHPC,Mar 2015,-,-,-,Pre-Revenue
NHPC,Mar 2016,-,-,-,Pre-Revenue
NHPC,Mar 2017,-,-,-,Pre-Revenue
NHPC,Mar 2018,-,-,-,Pre-Revenue
NHPC,Mar 2019,-,-,-,Pre-Revenue
NHPC,Mar 2020,-,-,-,Pre-Revenue
NHPC,Mar 2021,-,-,-,Pre-Revenue
NHPC,Mar 2022,-,-,-,Pre-Revenue
NHPC,Mar 2023,-,-,-,Pre-Revenue
NHPC,Mar 2024,-,-,-,Pre-Revenue
NTPC,Mar 2013,-,-,-,Pre-Revenue
NTPC,Mar 2014,-,-,-,Pre-Revenue
NTPC,Mar 2015,-,-,-,Pre-Revenue
NTPC,Mar 2016,-,-,-,Pre-Revenue
NTPC,Mar 2017,-,-,-,Pre-Revenue
NTPC,Mar 2018,-,-,-,Pre-Revenue
NTPC,Mar 2019,-,-,-,Pre-Revenue
NTPC,Mar 2020,-,-,-,Pre-Revenue
NTPC,Mar 2021,-,-,-,Pre-Revenue
NTPC,Mar 2022,-,-,-,Pre-Revenue
NTPC,Mar 2023,-,-,-,Pre-Revenue
NTPC,Mar 2024,-,-,-,Pre-Revenue
ONGC,Mar 2013,-,-,-,Pre-Revenue
ONGC,Mar 2014,-,-,-,Pre-Revenue
ONGC,Mar 2015,-,-,-,Pre-Revenue
ONGC,Mar 2016,-,-,-,Pre-Revenue
ONGC,Mar 2017,-,-,-,Pre-Revenue
ONGC,Mar 2018,-,-,-,Pre-Revenue
ONGC,Mar 2019,-,-,-,Pre-Revenue
ONGC,Mar 2020,-,-,-,Pre-Revenue
ONGC,Mar 2021,-,-,-,Pre-Revenue
ONGC,Mar 2022,-,-,-,Pre-Revenue
ONGC,Mar 2023,-,-,-,Pre-Revenue
ONGC,Mar 2024,-,-,-,Pre-Revenue
PFC,Mar 2013,-,-,-,Pre-Revenue
PFC,Mar 2014,-,-,-,Pre-Revenue
PFC,Mar 2015,-,-,-,Pre-Revenue
PFC,Mar 2016,-,-,-,Pre-Revenue
PFC,Mar 2017,-,-,-,Pre-Revenue
PFC,Mar 2018,-,-,-,Pre-Revenue
PFC,Mar 2019,-,-,-,Pre-Revenue
PFC,Mar 2020,-,-,-,Pre-Revenue
PFC,Mar 2021,-,-,-,Pre-Revenue
PFC,Mar 2022,-,-,-,Pre-Revenue
PFC,Mar 2023,-,-,-,Pre-Revenue
PFC,Mar 2024,-,-,-,Pre-Revenue
PIDILITIND,Mar 2013,-,-,-,Pre-Revenue
PIDILITIND,Mar 2014,-,-,-,Pre-Revenue
PIDILITIND,Mar 2015,-,-,-,Pre-Revenue
PIDILITIND,Mar 2016,-,-,-,Pre-Revenue
PIDILITIND,Mar 2017,-,-,-,Pre-Revenue
PIDILITIND,Mar 2018,-,-,-,Pre-Revenue
PIDILITIND,Mar 2019,-,-,-,Pre-Revenue
PIDILITIND,Mar 2020,-,-,-,Pre-Revenue
PIDILITIND,Mar 2021,-,-,-,Pre-Revenue
PIDILITIND,Mar 2022,-,-,-,Pre-Revenue
PIDILITIND,Mar 2023,-,-,-,Pre-Revenue
PIDILITIND,Mar 2024,-,-,-,Pre-Revenue
PNB,Mar 2013,-,-,-,Pre-Revenue
PNB,Mar 2014,-,-,-,Pre-Revenue
PNB,Mar 2015,-,-,-,Pre-Revenue
PNB,Mar 2016,-,-,-,Pre-Revenue
PNB,Mar 2017,-,-,-,Pre-Revenue
PNB,Mar 2018,-,-,-,Pre-Revenue
PNB,Mar 2019,-,-,-,Pre-Revenue
PNB,Mar 2020,-,-,-,Pre-Revenue
PNB,Mar 2021,-,-,-,Pre-Revenue
PNB,Mar 2022,-,-,-,Pre-Revenue
PNB,Mar 2023,-,-,-,Pre-Revenue
PNB,Mar 2024,-,-,-,Pre-Revenue
POWERGRID,Mar 2013,-,-,-,Pre-Revenue
POWERGRID,Mar 2014,-,-,-,Pre-Revenue
POWERGRID,Mar 2015,-,-,-,Pre-Revenue
POWERGRID,Mar 2016,-,-,-,Pre-Revenue
POWERGRID,Mar 2017,-,-,-,Pre-Revenue
POWERGRID,Mar 2018,-,-,-,Pre-Revenue
POWERGRID,Mar 2019,-,-,-,Pre-Revenue
POWERGRID,Mar 2020,-,-,-,Pre-Revenue
POWERGRID,Mar 2021,-,-,-,Pre-Revenue
POWERGRID,Mar 2022,-,-,-,Pre-Revenue
POWERGRID,Mar 2023,-,-,-,Pre-Revenue
POWERGRID,Mar 2024,-,-,-,Pre-Revenue
RECLTD,Mar 2013,-,-,-,Pre-Revenue
RECLTD,Mar 2014,-,-,-,Pre-Revenue
RECLTD,Mar 2015,-,-,-,Pre-Revenue
RECLTD,Mar 2016,-,-,-,Pre-Revenue
RECLTD,Mar 2017,-,-,-,Pre-Revenue
RECLTD,Mar 2018,-,-,-,Pre-Revenue
RECLTD,Mar 2019,-,-,-,Pre-Revenue
RECLTD,Mar 2020,-,-,-,Pre-Revenue
RECLTD,Mar 2021,-,-,-,Pre-Revenue
RECLTD,Mar 2022,-,-,-,Pre-Revenue
RECLTD,Mar 2023,-,-,-,Pre-Revenue
RECLTD,Mar 2024,-,-,-,Pre-Revenue
RELIANCE,Mar 2013,-,-,-,Pre-Revenue
RELIANCE,Mar 2014,-,-,-,Pre-Revenue
RELIANCE,Mar 2015,-,-,-,Pre-Revenue
RELIANCE,Mar 2016,-,-,-,Pre-Revenue
RELIANCE,Mar 2017,-,-,-,Pre-Revenue
RELIANCE,Mar 2018,-,-,-,Pre-Revenue
RELIANCE,Mar 2019,-,-,-,Pre-Revenue
RELIANCE,Mar 2020,-,-,-,Pre-Revenue
RELIANCE,Mar 2021,-,-,-,Pre-Revenue
RELIANCE,Mar 2022,-,-,-,Pre-Revenue
RELIANCE,Mar 2023,-,-,-,Pre-Revenue
RELIANCE,Mar 2024,-,-,-,Pre-Revenue
SBILIFE,Mar 2013,-,-,-,Pre-Revenue
SBILIFE,Mar 2014,-,-,-,Pre-Revenue
SBILIFE,Mar 2015,-,-,-,Pre-Revenue
SBILIFE,Mar 2016,-,-,-,Pre-Revenue
SBILIFE,Mar 2017,-,-,-,Pre-Revenue
SBILIFE,Mar 2018,-,-,-,Pre-Revenue
SBILIFE,Mar 2019,-,-,-,Pre-Revenue
SBILIFE,Mar 2020,-,-,-,Pre-Revenue
SBILIFE,Mar 2021,-,-,-,Pre-Revenue
SBILIFE,Mar 2022,-,-,-,Pre-Revenue
SBILIFE,Mar 2023,-,-,-,Pre-Revenue
SBILIFE,Mar 2024,-,-,-,Pre-Revenue
SBIN,Mar 2013,-,-,-,Pre-Revenue
SBIN,Mar 2014,-,-,-,Pre-Revenue
SBIN,Mar 2015,-,-,-,Pre-Revenue
SBIN,Mar 2016,-,-,-,Pre-Revenue
SBIN,Mar 2017,-,-,-,Pre-Revenue
SBIN,Mar 2018,-,-,-,Pre-Revenue
SBIN,Mar 2019,-,-,-,Pre-Revenue
SBIN,Mar 2020,-,-,-,Pre-Revenue
SBIN,Mar 2021,-,-,-,Pre-Revenue
SBIN,Mar 2022,-,-,-,Pre-Revenue
SBIN,Mar 2023,-,-,-,Pre-Revenue
SBIN,Mar 2024,-,-,-,Pre-Revenue
SHREECEM,Jun 2013,-,-,-,Pre-Revenue
SHREECEM,Jun 2014,-,-,-,Pre-Revenue
SHREECEM,Jun 2015,-,-,-,Pre-Revenue
SHREECEM,Mar 2016,-,-,-,Pre-Revenue
SHREECEM,Mar 2017,-,-,-,Pre-Revenue
SHREECEM,Mar 2018,-,-,-,Pre-Revenue
SHREECEM,Mar 2019,-,-,-,Pre-Revenue
SHREECEM,Mar 2020,-,-,-,Pre-Revenue
SHREECEM,Mar 2021,-,-,-,Pre-Revenue
SHREECEM,Mar 2022,-,-,-,Pre-Revenue
SHREECEM,Mar 2023,-,-,-,Pre-Revenue
SHREECEM,Mar 2024,-,-,-,Pre-Revenue
SHRIRAMFIN,Mar 2013,-,-,-,Pre-Revenue
SHRIRAMFIN,Mar 2014,-,-,-,Pre-Revenue
SHRIRAMFIN,Mar 2015,-,-,-,Pre-Revenue
SHRIRAMFIN,Mar 2016,-,-,-,Pre-Revenue
SHRIRAMFIN,Mar 2017,-,-,-,Pre-Revenue
SHRIRAMFIN,Mar 2018,-,-,-,Pre-Revenue
SHRIRAMFIN,Mar 2019,-,-,-,Pre-Revenue
SHRIRAMFIN,Mar 2020,-,-,-,Pre-Revenue
SHRIRAMFIN,Mar 2021,-,-,-,Pre-Revenue
SHRIRAMFIN,Mar 2022,-,-,-,Pre-Revenue
SHRIRAMFIN,Mar 2023,-,-,-,Pre-Revenue
SHRIRAMFIN,Mar 2024,-,-,-,Pre-Revenue
SIEMENS,Sep 2011,-,-,-,Pre-Revenue
SIEMENS,Sep 2014,-,-,-,Pre-Revenue
SIEMENS,Sep 2015,-,-,-,Pre-Revenue
SIEMENS,Sep 2016,-,-,-,Pre-Revenue
SIEMENS,Sep 2017,-,-,-,Pre-Revenue
SIEMENS,Sep 2018,-,-,-,Pre-Revenue
SIEMENS,Sep 2019,-,-,-,Pre-Revenue
SIEMENS,Sep 2020,-,-,-,Pre-Revenue
SIEMENS,Sep 2021,-,-,-,Pre-Revenue
SIEMENS,Sep 2022,-,-,-,Pre-Revenue
SIEMENS,Sep 2023,-,-,-,Pre-Revenue
SIEMENS,Sep 2024,-,-,-,Pre-Revenue
SUNPHARMA,Mar 2013,-,-,-,Pre-Revenue
SUNPHARMA,Mar 2014,-,-,-,Pre-Revenue
SUNPHARMA,Mar 2015,-,-,-,Pre-Revenue
SUNPHARMA,Mar 2016,-,-,-,Pre-Revenue
SUNPHARMA,Mar 2017,-,-,-,Pre-Revenue
SUNPHARMA,Mar 2018,-,-,-,Pre-Revenue
SUNPHARMA,Mar 2019,-,-,-,Pre-Revenue
SUNPHARMA,Mar 2020,-,-,-,Pre-Revenue
SUNPHARMA,Mar 2021,-,-,-,Pre-Revenue
SUNPHARMA,Mar 2022,-,-,-,Pre-Revenue
SUNPHARMA,Mar 2023,-,-,-,Pre-Revenue
SUNPHARMA,Mar 2024,-,-,-,Pre-Revenue
TATACONSUM,Mar 2013,-,-,-,Pre-Revenue
TATACONSUM,Mar 2014,-,-,-,Pre-Revenue
TATACONSUM,Mar 2015,-,-,-,Pre-Revenue
TATACONSUM,Mar 2016,-,-,-,Pre-Revenue
TATACONSUM,Mar 2017,-,-,-,Pre-Revenue
TATACONSUM,Mar 2018,-,-,-,Pre-Revenue
TATACONSUM,Mar 2019,-,-,-,Pre-Revenue
TATACONSUM,Mar 2020,-,-,-,Pre-Revenue
TATACONSUM,Mar 2021,-,-,-,Pre-Revenue
TATACONSUM,Mar 2022,-,-,-,Pre-Revenue
TATACONSUM,Mar 2023,-,-,-,Pre-Revenue
TATACONSUM,Mar 2024,-,-,-,Pre-Revenue
TATAMOTORS,Mar 2013,-,-,-,Pre-Revenue
TATAMOTORS,Mar 2014,-,-,-,Pre-Revenue
TATAMOTORS,Mar 2015,-,-,-,Pre-Revenue
TATAMOTORS,Mar 2016,-,-,-,Pre-Revenue
TATAMOTORS,Mar 2017,-,-,-,Pre-Revenue
TATAMOTORS,Mar 2018,-,-,-,Pre-Revenue
TATAMOTORS,Mar 2019,-,-,-,Pre-Revenue
TATAMOTORS,Mar 2020,-,-,-,Pre-Revenue
TATAMOTORS,Mar 2021,-,-,-,Pre-Revenue
TATAMOTORS,Mar 2022,-,-,-,Pre-Revenue
TATAMOTORS,Mar 2023,-,-,-,Pre-Revenue
TATAMOTORS,Mar 2024,-,-,-,Pre-Revenue
TATAPOWER,Mar 2013,-,-,-,Pre-Revenue
TATAPOWER,Mar 2014,-,-,-,Pre-Revenue
TATAPOWER,Mar 2015,-,-,-,Pre-Revenue
TATAPOWER,Mar 2016,-,-,-,Pre-Revenue
TATAPOWER,Mar 2017,-,-,-,Pre-Revenue
TATAPOWER,Mar 2018,-,-,-,Pre-Revenue
TATAPOWER,Mar 2019,-,-,-,Pre-Revenue
TATAPOWER,Mar 2020,-,-,-,Pre-Revenue
TATAPOWER,Mar 2021,-,-,-,Pre-Revenue
TATAPOWER,Mar 2022,-,-,-,Pre-Revenue
TATAPOWER,Mar 2023,-,-,-,Pre-Revenue
TATAPOWER,Mar 2024,-,-,-,Pre-Revenue
TATASTEEL,Mar 2013,-,-,-,Pre-Revenue
TATASTEEL,Mar 2014,-,-,-,Pre-Revenue
TATASTEEL,Mar 2015,-,-,-,Pre-Revenue
TATASTEEL,Mar 2016,-,-,-,Pre-Revenue
TATASTEEL,Mar 2017,-,-,-,Pre-Revenue
TATASTEEL,Mar 2018,-,-,-,Pre-Revenue
TATASTEEL,Mar 2019,-,-,-,Pre-Revenue
TATASTEEL,Mar 2020,-,-,-,Pre-Revenue
TATASTEEL,Mar 2021,-,-,-,Pre-Revenue
TATASTEEL,Mar 2022,-,-,-,Pre-Revenue
TATASTEEL,Mar 2023,-,-,-,Pre-Revenue
TATASTEEL,Mar 2024,-,-,-,Pre-Revenue
TCS,Mar 2013,-,-,-,Pre-Revenue
TCS,Mar 2014,-,-,-,Pre-Revenue
TCS,Mar 2015,-,-,-,Pre-Revenue
TCS,Mar 2016,-,-,-,Pre-Revenue
TCS,Mar 2017,-,-,-,Pre-Revenue
TCS,Mar 2018,-,-,-,Pre-Revenue
TCS,Mar 2019,-,-,-,Pre-Revenue
TCS,Mar 2020,-,-,-,Pre-Revenue
TCS,Mar 2021,-,-,-,Pre-Revenue
TCS,Mar 2022,-,-,-,Pre-Revenue
TCS,Mar 2023,-,-,-,Pre-Revenue
TCS,Mar 2024,-,-,-,Pre-Revenue
TECHM,Mar 2013,-,-,-,Pre-Revenue
TECHM,Mar 2014,-,-,-,Pre-Revenue
TECHM,Mar 2015,-,-,-,Pre-Revenue
TECHM,Mar 2016,-,-,-,Pre-Revenue
TECHM,Mar 2017,-,-,-,Pre-Revenue
TECHM,Mar 2018,-,-,-,Pre-Revenue
TECHM,Mar 2019,-,-,-,Pre-Revenue
TECHM,Mar 2020,-,-,-,Pre-Revenue
TECHM,Mar 2021,-,-,-,Pre-Revenue
TECHM,Mar 2022,-,-,-,Pre-Revenue
TECHM,Mar 2023,-,-,-,Pre-Revenue
TECHM,Mar 2024,-,-,-,Pre-Revenue
TITAN,Mar 2013,-,-,-,Pre-Revenue
TITAN,Mar 2014,-,-,-,Pre-Revenue
TITAN,Mar 2015,-,-,-,Pre-Revenue
TITAN,Mar 2016,-,-,-,Pre-Revenue
TITAN,Mar 2017,-,-,-,Pre-Revenue
TITAN,Mar 2018,-,-,-,Pre-Revenue
TITAN,Mar 2019,-,-,-,Pre-Revenue
TITAN,Mar 2020,-,-,-,Pre-Revenue
TITAN,Mar 2021,-,-,-,Pre-Revenue
TITAN,Mar 2022,-,-,-,Pre-Revenue
TITAN,Mar 2023,-,-,-,Pre-Revenue
TITAN,Mar 2024,-,-,-,Pre-Revenue
TORNTPHARM,Mar 2013,-,-,-,Pre-Revenue
TORNTPHARM,Mar 2014,-,-,-,Pre-Revenue
TORNTPHARM,Mar 2015,-,-,-,Pre-Revenue
TORNTPHARM,Mar 2016,-,-,-,Pre-Revenue
TORNTPHARM,Mar 2017,-,-,-,Pre-Revenue
TORNTPHARM,Mar 2018,-,-,-,Pre-Revenue
TORNTPHARM,Mar 2019,-,-,-,Pre-Revenue
TORNTPHARM,Mar 2020,-,-,-,Pre-Revenue
TORNTPHARM,Mar 2021,-,-,-,Pre-Revenue
TORNTPHARM,Mar 2022,-,-,-,Pre-Revenue
TORNTPHARM,Mar 2023,-,-,-,Pre-Revenue
TORNTPHARM,Mar 2024,-,-,-,Pre-Revenue
TRENT,Mar 2013,-,-,-,Pre-Revenue
TRENT,Mar 2014,-,-,-,Pre-Revenue
TRENT,Mar 2015,-,-,-,Pre-Revenue
TRENT,Mar 2016,-,-,-,Pre-Revenue
TRENT,Mar 2017,-,-,-,Pre-Revenue
TRENT,Mar 2018,-,-,-,Pre-Revenue
TRENT,Mar 2019,-,-,-,Pre-Revenue
TRENT,Mar 2020,-,-,-,Pre-Revenue
TRENT,Mar 2021,-,-,-,Pre-Revenue
TRENT,Mar 2022,-,-,-,Pre-Revenue
TRENT,Mar 2023,-,-,-,Pre-Revenue
TRENT,Mar 2024,-,-,-,Pre-Revenue
TVSMOTOR,Mar 2013,-,-,-,Pre-Revenue
TVSMOTOR,Mar 2014,-,-,-,Pre-Revenue
TVSMOTOR,Mar 2015,-,-,-,Pre-Revenue
TVSMOTOR,Mar 2016,-,-,-,Pre-Revenue
TVSMOTOR,Mar 2017,-,-,-,Pre-Revenue
TVSMOTOR,Mar 2018,-,-,-,Pre-Revenue
TVSMOTOR,Mar 2019,-,-,-,Pre-Revenue
TVSMOTOR,Mar 2020,-,-,-,Pre-Revenue
TVSMOTOR,Mar 2021,-,-,-,Pre-Revenue
TVSMOTOR,Mar 2022,-,-,-,Pre-Revenue
TVSMOTOR,Mar 2023,-,-,-,Pre-Revenue
TVSMOTOR,Mar 2024,-,-,-,Pre-Revenue
ULTRACEMCO,Mar 2013,-,-,-,Pre-Revenue
ULTRACEMCO,Mar 2014,-,-,-,Pre-Revenue
ULTRACEMCO,Mar 2015,-,-,-,Pre-Revenue
ULTRACEMCO,Mar 2016,-,-,-,Pre-Revenue
ULTRACEMCO,Mar 2017,-,-,-,Pre-Revenue
ULTRACEMCO,Mar 2018,-,-,-,Pre-Revenue
ULTRACEMCO,Mar 2019,-,-,-,Pre-Revenue
ULTRACEMCO,Mar 2020,-,-,-,Pre-Revenue
ULTRACEMCO,Mar 2021,-,-,-,Pre-Revenue
ULTRACEMCO,Mar 2022,-,-,-,Pre-Revenue
ULTRACEMCO,Mar 2023,-,-,-,Pre-Revenue
ULTRACEMCO,Mar 2024,-,-,-,Pre-Revenue
UNIONBANK,Mar 2013,-,-,-,Pre-Revenue
UNIONBANK,Mar 2014,-,-,-,Pre-Revenue
UNIONBANK,Mar 2015,-,-,-,Pre-Revenue
UNIONBANK,Mar 2016,-,-,-,Pre-Revenue
UNIONBANK,Mar 2017,-,-,-,Pre-Revenue
UNIONBANK,Mar 2018,-,-,-,Pre-Revenue
UNIONBANK,Mar 2019,-,-,-,Pre-Revenue
UNIONBANK,Mar 2020,-,-,-,Pre-Revenue
UNIONBANK,Mar 2021,-,-,-,Pre-Revenue
UNIONBANK,Mar 2022,-,-,-,Pre-Revenue
UNIONBANK,Mar 2023,-,-,-,Pre-Revenue
UNIONBANK,Mar 2024,-,-,-,Pre-Revenue
UNITDSPR,Mar 2013,-,-,-,Pre-Revenue
UNITDSPR,Mar 2014,-,-,-,Pre-Revenue
UNITDSPR,Mar 2015,-,-,-,Pre-Revenue
UNITDSPR,Mar 2016,-,-,-,Pre-Revenue
UNITDSPR,Mar 2017,-,-,-,Pre-Revenue
UNITDSPR,Mar 2018,-,-,-,Pre-Revenue
UNITDSPR,Mar 2019,-,-,-,Pre-Revenue
UNITDSPR,Mar 2020,-,-,-,Pre-Revenue
UNITDSPR,Mar 2021,-,-,-,Pre-Revenue
UNITDSPR,Mar 2022,-,-,-,Pre-Revenue
UNITDSPR,Mar 2023,-,-,-,Pre-Revenue
UNITDSPR,Mar 2024,-,-,-,Pre-Revenue
VBL,Dec 2012,-,-,-,Pre-Revenue
VBL,Dec 2013,-,-,-,Pre-Revenue
VBL,Dec 2014,-,-,-,Pre-Revenue
VBL,Dec 2015,-,-,-,Pre-Revenue
VBL,Dec 2016,-,-,-,Pre-Revenue
VBL,Dec 2017,-,-,-,Pre-Revenue
VBL,Dec 2018,-,-,-,Pre-Revenue
VBL,Dec 2019,-,-,-,Pre-Revenue
VBL,Dec 2020,-,-,-,Pre-Revenue
VBL,Dec 2021,-,-,-,Pre-Revenue
VBL,Dec 2022,-,-,-,Pre-Revenue
VBL,Dec 2023,-,-,-,Pre-Revenue
VEDL,Mar 2013,-,-,-,Pre-Revenue
VEDL,Mar 2014,-,-,-,Pre-Revenue
VEDL,Mar 2015,-,-,-,Pre-Revenue
VEDL,Mar 2016,-,-,-,Pre-Revenue
VEDL,Mar 2017,-,-,-,Pre-Revenue
VEDL,Mar 2018,-,-,-,Pre-Revenue
VEDL,Mar 2019,-,-,-,Pre-Revenue
VEDL,Mar 2020,-,-,-,Pre-Revenue
VEDL,Mar 2021,-,-,-,Pre-Revenue
VEDL,Mar 2022,-,-,-,Pre-Revenue
VEDL,Mar 2023,-,-,-,Pre-Revenue
VEDL,Mar 2024,-,-,-,Pre-Revenue
WIPRO,Mar 2013,-,-,-,Pre-Revenue
WIPRO,Mar 2014,-,-,-,Pre-Revenue
WIPRO,Mar 2015,-,-,-,Pre-Revenue
WIPRO,Mar 2016,-,-,-,Pre-Revenue
WIPRO,Mar 2017,-,-,-,Pre-Revenue
WIPRO,Mar 2018,-,-,-,Pre-Revenue
WIPRO,Mar 2019,-,-,-,Pre-Revenue
WIPRO,Mar 2020,-,-,-,Pre-Revenue
WIPRO,Mar 2021,-,-,-,Pre-Revenue
WIPRO,Mar 2022,-,-,-,Pre-Revenue
WIPRO,Mar 2023,-,-,-,Pre-Revenue
WIPRO,Mar 2024,-,-,-,Pre-Revenue
ZOMATO,Mar 2020,-,-,-,Pre-Revenue
ZOMATO,Mar 2021,-,-,-,Pre-Revenue
ZOMATO,Mar 2022,-,-,-,Pre-Revenue
ZOMATO,Mar 2023,-,-,-,Pre-Revenue
ZOMATO,Mar 2024,-,-,-,Pre-Revenue
ZYDUSLIFE,Mar 2013,-,-,-,Pre-Revenue
ZYDUSLIFE,Mar 2014,-,-,-,Pre-Revenue
ZYDUSLIFE,Mar 2015,-,-,-,Pre-Revenue
ZYDUSLIFE,Mar 2016,-,-,-,Pre-Revenue
ZYDUSLIFE,Mar 2017,-,-,-,Pre-Revenue
ZYDUSLIFE,Mar 2018,-,-,-,Pre-Revenue
ZYDUSLIFE,Mar 2019,-,-,-,Pre-Revenue
ZYDUSLIFE,Mar 2020,-,-,-,Pre-Revenue
ZYDUSLIFE,Mar 2021,-,-,-,Pre-Revenue
ZYDUSLIFE,Mar 2022,-,-,-,Pre-Revenue
ZYDUSLIFE,Mar 2023,-,-,-,Pre-Revenue
ZYDUSLIFE,Mar 2024,-,-,-,Pre-Revenue
